ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_NO3,USGSPCode_NO3,ResultMeasureValue_NO3,ResultMeasure_MeasureUnitCode_NO3,CharacteristicName_PO4,USGSPCode_PO4,ResultMeasureValue_PO4,ResultMeasure_MeasureUnitCode_PO4,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
2018-07-25,USGS-432034078413301,Nitrate,00618,0.12,mg/l as N,NA,NA,NA,NA,"C2-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3427778,-78.6925
2018-07-25,USGS-432035078413301,Nitrate,00618,0.113,mg/l as N,NA,NA,NA,NA,"C3-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3430556,-78.6922222
2018-07-25,USGS-432035078413302,Nitrate,00618,0.116,mg/l as N,NA,NA,NA,NA,"C3-V10, Eighteenmile Creek along East Embayment NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3430556,-78.6925
2018-07-25,USGS-432036078413401,Nitrate,00618,0.113,mg/l as N,NA,NA,NA,NA,"C4-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3433333,-78.6927778
2018-07-25,USGS-432036078413402,Nitrate,00618,0.123,mg/l as N,NA,NA,NA,NA,"C4-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3433333,-78.6927778
2018-07-25,USGS-432041078413601,Nitrate,00618,0.13,mg/l as N,NA,NA,NA,NA,"C5-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3447222,-78.6933333
2018-07-25,USGS-432041078413602,Nitrate,00618,0.127,mg/l as N,NA,NA,NA,NA,"C5-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3447222,-78.6933333
2018-07-25,USGS-432046078413801,Nitrate,00618,0.11649999999999999,mg/l as N,NA,NA,NA,NA,"C6-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3461111,-78.6938889
2018-07-25,USGS-432046078413802,Nitrate,00618,0.116,mg/l as N,NA,NA,NA,NA,"C6-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3461111,-78.6938889
2018-07-25,USGS-432046078413803,Nitrate,00618,0.12,mg/l as N,NA,NA,NA,NA,"C6-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3461111,-78.6938889
2018-07-25,USGS-432051078414101,Nitrate,00618,0.119,mg/l as N,NA,NA,NA,NA,"C7-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3475,-78.6947222
2018-07-25,USGS-432051078414102,Nitrate,00618,0.11,mg/l as N,NA,NA,NA,NA,"C7-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3475,-78.6947222
2018-07-25,USGS-432051078414103,Nitrate,00618,0.112,mg/l as N,NA,NA,NA,NA,"C7-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3475,-78.6947222
2018-07-25,USGS-432060078414501,Nitrate,00618,0.116,mg/l as N,NA,NA,NA,NA,"C8-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2018-07-25,USGS-432060078414502,Nitrate,00618,0.109,mg/l as N,NA,NA,NA,NA,"C8-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2018-07-25,USGS-432060078414503,Nitrate,00618,0.119,mg/l as N,NA,NA,NA,NA,"C8-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2018-07-25,USGS-432060078414504,Nitrate,00618,0.148,mg/l as N,NA,NA,NA,NA,"C8-V30, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2018-07-25,USGS-432119078415301,Nitrate,00618,0.146,mg/l as N,NA,NA,NA,NA,"C9-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2018-07-25,USGS-432119078415302,Nitrate,00618,0.153,mg/l as N,NA,NA,NA,NA,"C9-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2018-07-25,USGS-432119078415303,Nitrate,00618,0.124,mg/l as N,NA,NA,NA,NA,"C9-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2018-07-25,USGS-432119078415304,Nitrate,00618,0.12,mg/l as N,NA,NA,NA,NA,"C9-V30, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2018-07-25,USGS-432119078415305,Nitrate,00618,0.141,mg/l as N,NA,NA,NA,NA,"C9-V40, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2018-07-26,USGS-04253012,Nitrate,00618,NA,NA,NA,NA,NA,NA,BARNES LAKE NEAR PORT LEYDEN NY,04150101,"Lake, Reservoir, Impoundment",New York,Lewis County,43.5662583,-75.2270083
2018-07-26,USGS-431625079011001,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D1-V2, Niagara River along East Embayment, NY",04130001,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2736111,-79.0194444
2018-07-26,USGS-431626079011001,Nitrate,00618,0.046,mg/l as N,NA,NA,NA,NA,"D2-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2738889,-79.0194444
2018-07-26,USGS-431628079011101,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D3-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2744444,-79.0197222
2018-07-26,USGS-431628079011102,Nitrate,00618,0.048,mg/l as N,NA,NA,NA,NA,"D3-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2744444,-79.0197222
2018-07-26,USGS-431630079011201,Nitrate,00618,0.054,mg/l as N,NA,NA,NA,NA,"D4-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.275,-79.02
2018-07-26,USGS-431630079011202,Nitrate,00618,0.055,mg/l as N,NA,NA,NA,NA,"D4-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.275,-79.02
2018-07-26,USGS-431635079011401,Nitrate,00618,0.06,mg/l as N,NA,NA,NA,NA,"D5-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2763889,-79.0205556
2018-07-26,USGS-431635079011402,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D5-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2763889,-79.0205556
2018-07-26,USGS-431640079011601,Nitrate,00618,0.0835,mg/l as N,NA,NA,NA,NA,"D6-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2777778,-79.0211111
2018-07-26,USGS-431640079011602,Nitrate,00618,0.098,mg/l as N,NA,NA,NA,NA,"D6-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2777778,-79.0211111
2018-07-26,USGS-431640079011603,Nitrate,00618,0.082,mg/l as N,NA,NA,NA,NA,"D6-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2777778,-79.0211111
2018-07-26,USGS-431644079011701,Nitrate,00618,0.085,mg/l as N,NA,NA,NA,NA,"D7-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2788889,-79.0213889
2018-07-26,USGS-431644079011702,Nitrate,00618,0.084,mg/l as N,NA,NA,NA,NA,"D7-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2788889,-79.0213889
2018-07-26,USGS-431644079011703,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D7-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2788889,-79.0213889
2018-07-26,USGS-431654079012101,Nitrate,00618,0.093,mg/l as N,NA,NA,NA,NA,"D8-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2816667,-79.0225
2018-07-26,USGS-431654079012102,Nitrate,00618,0.093,mg/l as N,NA,NA,NA,NA,"D8-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2816667,-79.0225
2018-07-26,USGS-431654079012103,Nitrate,00618,0.095,mg/l as N,NA,NA,NA,NA,"D8-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2816667,-79.0225
2018-07-30,USGS-0130469550,Nitrate,00618,NA,NA,Phosphorus,00666,0.008,mg/l as P,"Hook Pond (QW Site 3) at East Hampton, NY",02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.9489444,-72.1892778
2018-07-30,USGS-01342781,Nitrate,00618,NA,NA,NA,NA,NA,NA,G LAKE AT OUTLET NEAR HOFFMEISTER NY,02020004,"Lake, Reservoir, Impoundment",New York,Hamilton County,43.4186111,-74.6361667
2018-08-06,USGS-04250773,Nitrate,00618,NA,NA,NA,NA,NA,NA,LAKE ONTARIO (BLACK R BAY) AT SACKETS HARBOR NY,04150102,"Lake, Reservoir, Impoundment",New York,Jefferson County,43.9500833,-76.1236111
2018-08-06,USGS-440040076171501,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO NEAR LONG POINT STATE PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,44.0110278,-76.2874444
2018-08-06,USGS-440152076125301,Nitrate,00618,0.071,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO (CHAUMONT BAY) AT LONG POINT STATE PK,04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,44.0310556,-76.2148056
2018-08-07,USGS-01304695,Nitrate,00618,1.96,mg/l as N,Phosphorus,00666,0.012,mg/l as P,"HOOK POND AT EAST HAMPTON, NY",02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.9551004,-72.1778563
2018-08-07,USGS-0425076550,Nitrate,00618,0.068,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT STONY POINT NEAR HENDERSON NY,04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,43.8392299,-76.2993763
2018-08-07,USGS-432111077533801,Nitrate,00618,0.1095,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO NEAR HAMLIN BEACH STATE PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.3530833,-77.8938333
2018-08-07,USGS-432223078113301,Nitrate,00618,0.254,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT POINT BREEZE, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3732778,-78.1924444
2018-08-07,USGS-432741076315401,Nitrate,00618,0.097,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT SUNY OSWEGO, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.4615,-76.5317222
2018-08-07,USGS-433334076123701,Nitrate,00618,0.112,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT SELKIRK SHORES STATE PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5595556,-76.21025
2018-08-07,USGS-433751076114901,Nitrate,00618,0.113,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT SANDY ISLAND BEACH STATE PARK NY,04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.6306944,-76.1970278
2018-08-07,USGS-433756076112001,Nitrate,00618,NA,NA,NA,NA,NA,NA,LAKE ONTARIO (SANDY POND) AT SANDY ISL BEACH ST PK,04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.6321667,-76.189
2018-08-07,USGS-435102076122201,Nitrate,00618,0.046,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO (HENDERSON BAY) AT HENDERSON HARBOR,04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,43.8505833,-76.2061667
2018-08-08,USGS-04219702,Nitrate,00618,0.073,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT ROOSEVELT BEACH NY,04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3119997,-78.8539288
2018-08-08,USGS-0423207760,Nitrate,00618,0.138,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT SODUS POINT NY,04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2773861,-76.9739917
2018-08-08,USGS-431548076593501,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO (SODUS BAY) AT SODUS POINT, NY",04140101,"Lake, Reservoir, Impoundment",New York,Wayne County,43.26325,-76.9931389
2018-08-08,USGS-431641078591501,Nitrate,00618,0.113,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT FOURMILE CREEK STATE PARK, NY",04130001,"Lake, Reservoir, Impoundment",New York,Niagara County,43.278,-78.9875833
2018-08-08,USGS-431645076494101,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO (PORT BAY) NEAR WOLCOTT, NY",04140101,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2790278,-76.8279444
2018-08-08,USGS-431819076502101,Nitrate,00618,0.143,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO OFFSHORE AT PORT BAY, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.3053889,-76.8390278
2018-08-08,USGS-432020078431901,Nitrate,00618,0.119,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT OLCOTT, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3389722,-78.7218333
2018-08-08,USGS-432038076424101,Nitrate,00618,NA,NA,NA,NA,NA,NA,LAKE ONTARIO (LITTLE SODUS B) W BARRIER BAR CO PK,04140101,"Lake, Reservoir, Impoundment",New York,Cayuga County,43.3439167,-76.7114722
2018-08-08,USGS-432044076424901,Nitrate,00618,0.123,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT WEST BARRIER BAR COUNTY PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Cayuga County,43.3454722,-76.7135833
2018-08-09,USGS-04220259,Nitrate,00618,NA,NA,NA,NA,NA,NA,LK ONTARIO (BRADDOCK BAY) AT BRADDOCK HEIGHTS NY,04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.3071944,-77.70575
2018-08-09,USGS-404000073263901,Nitrate,00618,0.4205,mg/l as N,Phosphorus,00666,0.0135,mg/l as P,"Unqua Lake Culvert at East Massapequa, NY",02030202,"Lake, Reservoir, Impoundment",New York,Nassau County,40.6666667,-73.4441667
2018-08-09,USGS-404000073280201,Nitrate,00618,0.313,mg/l as N,Phosphorus,00666,0.009,mg/l as P,"Massapequa Lake E Culvert at Massapequa, NY",02030202,"Lake, Reservoir, Impoundment",New York,Nassau County,40.6666667,-73.4672222
2018-08-09,USGS-431407077322901,Nitrate,00618,0.14,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT SEA BREEZE, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2353611,-77.5413056
2018-08-09,USGS-431535077363101,Nitrate,00618,0.128,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT ONTARIO BEACH PARK, NY",04130001,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2597,-77.6085
2018-08-09,USGS-431741077405001,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO (LONG POND) NEAR NORTH GREECE, NY",04130001,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2947778,-77.6805556
2018-08-09,USGS-431833077420401,Nitrate,00618,0.093,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT BRADDOCK BAY STATE PARK NY,04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.3090833,-77.7010833
2018-08-20,USGS-433547076115901,Nitrate,00618,0.107,mg/l as N,NA,NA,NA,NA,"X1-V2, Mexico Bay along Eastern Lake Ontario, NY",04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965,-76.1996944
2018-08-20,USGS-433548076120001,Nitrate,00618,0.111,mg/l as N,NA,NA,NA,NA,"X2-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965278,-76.2000278
2018-08-20,USGS-433548076120201,Nitrate,00618,0.121,mg/l as N,NA,NA,NA,NA,"X3-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965556,-76.2006111
2018-08-20,USGS-433548076120202,Nitrate,00618,0.108,mg/l as N,NA,NA,NA,NA,"X3-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2018-08-20,USGS-433548076120601,Nitrate,00618,0.116,mg/l as N,NA,NA,NA,NA,"X4-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2018-08-20,USGS-433548076120602,Nitrate,00618,0.113,mg/l as N,NA,NA,NA,NA,"X4-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2018-08-20,USGS-433548076121201,Nitrate,00618,0.117,mg/l as N,NA,NA,NA,NA,"X5-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966944,-76.2033611
2018-08-20,USGS-433548076121202,Nitrate,00618,0.186,mg/l as N,NA,NA,NA,NA,"X5-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966944,-76.2033611
2018-08-20,USGS-433548076121901,Nitrate,00618,0.118,mg/l as N,NA,NA,NA,NA,"X6-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2018-08-20,USGS-433548076121902,Nitrate,00618,0.116,mg/l as N,NA,NA,NA,NA,"X6-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2018-08-20,USGS-433548076121903,Nitrate,00618,0.128,mg/l as N,NA,NA,NA,NA,"X6-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2018-08-20,USGS-433549076122601,Nitrate,00618,0.126,mg/l as N,NA,NA,NA,NA,"X7-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2018-08-20,USGS-433549076122602,Nitrate,00618,0.123,mg/l as N,NA,NA,NA,NA,"X7-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2018-08-20,USGS-433549076122603,Nitrate,00618,0.122,mg/l as N,NA,NA,NA,NA,"X7-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2018-08-20,USGS-433549076124001,Nitrate,00618,0.104,mg/l as N,NA,NA,NA,NA,"X8-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2018-08-20,USGS-433549076124002,Nitrate,00618,0.114,mg/l as N,NA,NA,NA,NA,"X8-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2018-08-20,USGS-433549076124003,Nitrate,00618,0.123,mg/l as N,NA,NA,NA,NA,"X8-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2018-08-20,USGS-433551076130701,Nitrate,00618,0.105,mg/l as N,NA,NA,NA,NA,"X9-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-08-20,USGS-433551076130702,Nitrate,00618,0.101,mg/l as N,NA,NA,NA,NA,"X9-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-08-20,USGS-433551076130703,Nitrate,00618,NA,NA,NA,NA,NA,NA,"X9-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-08-20,USGS-433551076130704,Nitrate,00618,0.119,mg/l as N,NA,NA,NA,NA,"X9-V30, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-08-20,USGS-433551076130705,Nitrate,00618,0.223,mg/l as N,NA,NA,NA,NA,"X9-V40, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-08-21,USGS-433041076260601,Nitrate,00618,0.148,mg/l as N,NA,NA,NA,NA,"Y1-V2, Oswego River along East Embayment, NY",04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5113889,-76.4350278
2018-08-21,USGS-433042076260701,Nitrate,00618,0.12,mg/l as N,NA,NA,NA,NA,"Y2-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5115833,-76.4352222
2018-08-21,USGS-433043076260801,Nitrate,00618,0.154,mg/l as N,NA,NA,NA,NA,"Y3-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5119444,-76.4355556
2018-08-21,USGS-433043076260802,Nitrate,00618,0.172,mg/l as N,NA,NA,NA,NA,"Y3-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5119444,-76.4355556
2018-08-21,USGS-433045076261001,Nitrate,00618,0.162,mg/l as N,NA,NA,NA,NA,"Y4-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5125,-76.4360833
2018-08-21,USGS-433045076261002,Nitrate,00618,0.213,mg/l as N,NA,NA,NA,NA,"Y4-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5125,-76.4360833
2018-08-21,USGS-433049076261401,Nitrate,00618,0.162,mg/l as N,NA,NA,NA,NA,"Y5-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5136389,-76.4371389
2018-08-21,USGS-433049076261402,Nitrate,00618,0.204,mg/l as N,NA,NA,NA,NA,"Y5-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5136389,-76.4371389
2018-08-21,USGS-433049076261403,Nitrate,00618,0.224,mg/l as N,NA,NA,NA,NA,"Y5-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5136389,-76.4371389
2018-08-21,USGS-433053076261801,Nitrate,00618,0.15,mg/l as N,NA,NA,NA,NA,"Y6-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-08-21,USGS-433053076261802,Nitrate,00618,0.193,mg/l as N,NA,NA,NA,NA,"Y6-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-08-21,USGS-433053076261803,Nitrate,00618,0.228,mg/l as N,NA,NA,NA,NA,"Y6-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-08-21,USGS-433057076262101,Nitrate,00618,0.157,mg/l as N,NA,NA,NA,NA,"Y7-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
2018-08-21,USGS-433057076262102,Nitrate,00618,0.189,mg/l as N,NA,NA,NA,NA,"Y7-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
2018-08-21,USGS-433057076262103,Nitrate,00618,0.214,mg/l as N,NA,NA,NA,NA,"Y7-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
