STNID,NAME,CTRY,COUNTRY_NAME,ISO2C,ISO3C,STATE,LATITUDE,LONGITUDE,ELEVATION,BEGIN,END,YEARMODA,YEAR,MONTH,DAY,YDAY,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,I_FOG,I_RAIN_DRIZZLE,I_SNOW_ICE,I_HAIL,I_THUNDER,I_TORNADO_FUNNEL,EA,ES,RH,ELEV(M)
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-10-29,2019,10,29,302,12.4,24,9.1,24,1027.4,18,26.3,13,12.6,24,2.5,24,5.7,NA,13.9,NA,10,NA,2.29,G,NA,1,0,0,0,0,NA,1.2,1.4,80.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-10-30,2019,10,30,303,14.9,22,12.2,22,1025.9,11,24.3,15,13.2,22,1.5,22,5.7,NA,17.8,*,13,*,0.76,G,NA,1,0,0,0,0,NA,1.4,1.7,83.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-10-31,2019,10,31,304,18.2,24,15.6,24,1014.3,19,14.2,24,10.8,24,5.9,24,11.8,18,22.2,NA,15,NA,2.54,G,NA,1,1,0,0,0,0,1.8,2.1,84.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-01,2019,11,1,305,16.8,24,6.9,24,1007.7,24,5.9,24,14.5,24,10.8,24,15.4,22.1,22.2,NA,8.9,NA,1.78,G,NA,1,0,0,0,0,NA,1,1.9,52,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-02,2019,11,2,306,7.4,24,-2.4,24,1021.9,24,20.9,24,16.1,24,3.8,24,7.2,9.8,10.6,*,4.4,*,0.25,G,NA,0,0,0,0,0,0,0.5,1,49.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-03,2019,11,3,307,9.3,24,-1.3,24,1016.5,24,15.5,24,16.1,24,4.1,24,5.7,9.8,13.9,NA,3.9,NA,0,G,NA,0,0,0,0,0,0,0.6,1.2,47.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-04,2019,11,4,308,9.1,24,-3.6,24,1025.4,24,24.4,24,16.1,24,4.2,24,6.2,NA,13.9,NA,5,NA,0,G,NA,0,0,0,0,0,0,0.5,1.2,40.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-05,2019,11,5,309,11.3,24,7.1,24,1024.3,21,22.7,24,15.3,24,3.1,24,5.1,NA,14.4,NA,5,NA,0,G,NA,1,0,0,0,0,NA,1,1.3,75.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-06,2019,11,6,310,11.1,24,0.1,24,1023.1,24,22.1,24,15.9,24,5.2,24,7.7,11.3,14.4,NA,7.2,NA,10.16,G,NA,0,0,0,0,0,0,0.6,1.3,46.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-07,2019,11,7,311,9.9,24,-0.5,24,1022.1,24,21.2,24,16.1,24,4.5,24,7.2,9.3,15,NA,4.4,NA,0,G,NA,1,0,0,0,0,NA,0.6,1.2,48.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-08,2019,11,8,312,3.7,24,-4.9,24,1016.3,22,14.9,24,15.3,24,7.4,24,11.3,15.4,15,NA,0.6,NA,5.84,G,NA,1,0,0,0,0,NA,0.4,0.8,53.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-09,2019,11,9,313,0.8,24,-10.7,24,1024.7,24,23.8,24,16.1,24,4.6,24,6.7,9.8,5.6,NA,-2.2,NA,0,G,NA,0,0,0,0,0,0,0.3,0.6,41.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-10,2019,11,10,314,4.9,24,-5.2,24,1018.9,24,18,24,16.1,24,4.9,24,8.2,10.8,12.2,NA,-2.2,NA,0,G,NA,0,0,0,0,0,0,0.4,0.9,48,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-11,2019,11,11,315,8.8,24,0.5,24,1018.3,24,17.3,24,16.1,24,3.8,24,6.2,NA,12.2,NA,0.6,NA,0,G,NA,1,0,0,0,0,NA,0.6,1.1,56,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-12,2019,11,12,316,5.1,24,1.6,24,1010.4,18,8.9,24,11.1,24,4.9,24,10.3,14.4,12.2,NA,0,NA,0,G,NA,1,1,0,0,0,NA,0.7,0.9,78.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-13,2019,11,13,317,-2.6,24,-15.8,24,1020.1,24,19.1,24,16.1,24,8,24,10.3,15.4,6.7,NA,-6.1,NA,2.03,G,NA,0,0,0,0,0,0,0.2,0.5,35.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-14,2019,11,14,318,-0.9,24,-10.5,24,1030.9,24,29.9,24,16.1,24,3.4,24,6.2,8.8,5,NA,-6.1,NA,0,G,NA,0,0,0,0,0,0,0.3,0.6,48.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-15,2019,11,15,319,6.4,24,-3.4,24,1021.7,24,20.7,24,16.1,24,5.1,24,8.2,12.4,12.2,NA,-5,NA,0,G,NA,0,0,0,0,0,0,0.5,1,49.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-16,2019,11,16,320,2.6,24,-13.4,24,1028,24,27.1,24,16.1,24,6.1,24,8.8,12.9,12.2,NA,-2.2,NA,0,G,NA,0,0,0,0,0,0,0.2,0.7,29.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-17,2019,11,17,321,0.1,24,-9.6,24,1030.8,21,29.5,24,16.1,24,5.5,24,8.8,NA,6.1,NA,-2.8,NA,0,G,NA,1,0,0,0,0,NA,0.3,0.6,48.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-18,2019,11,18,322,4.2,24,-0.3,24,1013.9,20,13.3,24,11.4,24,6.6,24,9.8,12.4,7.2,NA,-2.8,NA,0.25,G,NA,1,1,0,0,0,NA,0.6,0.8,72.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-19,2019,11,19,323,5.6,24,3.2,24,1006.6,15,5.7,24,10.8,24,2.6,24,6.2,NA,7.2,NA,2.2,NA,7.62,G,NA,1,0,0,0,0,NA,0.8,0.9,84.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-20,2019,11,20,324,5.1,24,2.3,24,1011.9,12,10.7,24,12.1,24,4.1,24,5.7,NA,7.2,NA,3.9,NA,4.32,G,NA,1,0,0,0,0,NA,0.7,0.9,82.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-21,2019,11,21,325,5.6,24,-0.2,24,1018.3,21,16.9,24,15.9,24,4.3,24,6.2,9.3,10.6,NA,2.2,NA,5.84,G,NA,1,0,0,0,0,NA,0.6,0.9,66.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-22,2019,11,22,326,8.7,24,2.8,24,1009.3,23,7.4,24,15.1,24,5.6,24,9.3,14.4,13.3,NA,2.2,NA,0.25,G,NA,1,0,0,0,0,NA,0.7,1.1,66.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-23,2019,11,23,327,4.9,24,-7.9,24,1011.1,24,10.2,24,16.1,24,5.6,24,9.3,16.5,13.3,NA,1.7,NA,2.03,G,NA,0,0,0,0,0,0,0.3,0.9,39,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-24,2019,11,24,328,6.1,24,0.9,24,1001.4,17,998.9,24,11.1,24,6,24,13.9,19,9,*,4.4,*,2.29,G,NA,1,0,0,0,0,NA,0.7,0.9,69.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-25,2019,11,25,329,7.8,24,0.6,24,1002.9,22,0.1,24,15.1,24,6.3,24,11.3,17,12.2,NA,4.4,NA,36.07,G,NA,1,0,0,0,0,NA,0.6,1.1,60.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-26,2019,11,26,330,9.8,24,2.1,24,1013.8,24,12.8,24,15,24,4,24,8.8,11.8,17.2,NA,4.4,NA,0,G,NA,0,0,0,0,0,0,0.7,1.2,58.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-27,2019,11,27,331,8.9,24,4.4,24,1015.2,23,13.5,24,14.5,24,2.6,24,6.2,NA,17.2,NA,4.4,NA,0,G,NA,1,1,0,0,0,0,0.8,1.1,73.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-28,2019,11,28,332,8.4,24,3.3,24,1002.6,17,0.7,24,13.8,24,7.5,24,10.8,15.4,12.2,NA,3.9,NA,7.11,G,NA,1,0,0,0,0,NA,0.8,1.1,70.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-29,2019,11,29,333,2.9,24,-5.6,24,1017.8,24,16.9,24,16.1,24,8.3,24,12.9,17.5,11.7,NA,1.1,NA,1.52,G,NA,0,0,0,0,0,0,0.4,0.8,53.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-11-30,2019,11,30,334,0.5,24,-13.1,24,1014.6,24,13.6,24,16.1,24,7.7,24,9.3,12.9,6.7,NA,-2.2,NA,0,G,NA,0,0,0,0,0,0,0.2,0.6,35.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-01,2019,12,1,335,-1.9,24,-10.5,24,1015.6,23,14.6,24,15,24,4,24,7.7,9.8,3.9,NA,-5.6,NA,0,G,NA,1,1,0,0,0,NA,0.3,0.5,51.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-02,2019,12,2,336,3.8,24,1.3,24,1005.4,10,3.2,24,6.1,24,11,24,14.4,18.5,6,*,0,*,18.03,G,NA,1,1,0,0,0,NA,0.7,0.8,83.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-03,2019,12,3,337,-0.2,24,-3.6,24,996,15,994.5,24,3.5,24,7.7,24,10.3,14.4,5.6,NA,-1.7,NA,10.41,G,NA,1,0,0,0,NA,NA,0.5,0.6,77.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-04,2019,12,4,338,1.2,24,-5.9,24,997.9,24,997,24,16.1,24,4.6,24,6.7,9.8,3.9,NA,-1.7,NA,1.78,G,NA,0,0,0,0,0,0,0.4,0.7,59.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-05,2019,12,5,339,4.3,24,-2.9,24,1000.8,24,NA,24,16.1,24,5.2,24,8.2,12.4,7.2,NA,-1.7,NA,0,G,NA,0,0,0,0,0,0,0.5,0.8,59.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-06,2019,12,6,340,0.9,24,-7.3,24,1015.6,21,14.5,24,14.3,24,4.9,24,8.8,11.3,7.2,NA,-1.7,NA,0,G,NA,1,0,0,0,NA,NA,0.4,0.7,54.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-07,2019,12,7,341,0.2,24,-7.4,24,1023.2,23,21.4,24,15.6,24,5.3,24,7.2,10.8,3.3,NA,-2.2,NA,1.02,G,NA,0,0,0,0,0,0,0.4,0.6,56.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-08,2019,12,8,342,-1.4,24,-10.3,24,1032.1,24,31.2,24,16.1,24,3.8,24,6.2,NA,2.8,NA,-5,NA,0,G,NA,0,0,0,0,0,0,0.3,0.6,50.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-09,2019,12,9,343,7.5,24,3.7,24,1022.3,20,21.2,24,10.6,24,5.8,24,12.4,17.5,13.9,NA,-5,NA,0,G,NA,1,1,0,0,0,0,0.8,1,76.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-10,2019,12,10,344,15,24,11.2,24,1006.6,22,5.5,17,15,24,7.4,24,10.8,13.9,17.2,NA,5,NA,15.24,G,NA,1,0,0,0,0,NA,1.3,1.7,78,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-11,2019,12,11,345,3.4,24,-1.7,24,1020.2,20,18.1,10,11.1,24,5.2,24,10.8,16.5,17.2,NA,0,NA,7.87,G,NA,1,1,1,0,0,0,0.5,0.8,69.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-12,2019,12,12,346,-0.9,24,-10.3,24,1034.3,24,33.4,24,16.1,24,5,24,10.3,13.9,5.6,NA,-3.3,NA,1.02,G,NA,0,0,0,0,0,0,0.3,0.6,48.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-13,2019,12,13,347,1.6,24,-3.9,24,1034.7,23,33.5,24,15.9,24,3.5,24,4.6,NA,7.2,NA,-3.3,NA,0,G,NA,1,0,0,0,0,NA,0.5,0.7,66.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-14,2019,12,14,348,10.5,24,8.6,24,1005.6,19,2.9,18,5.8,24,4,24,8.2,NA,15,*,7.2,*,22.1,G,NA,1,1,0,0,0,0,1.1,1.3,88,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-15,2019,12,15,349,9.7,24,0.6,24,995.6,24,996.9,21,15.9,24,10.1,24,12.9,18.5,15.6,NA,4.4,NA,12.19,G,NA,1,0,0,0,0,NA,0.6,1.2,53.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-16,2019,12,16,350,1.2,24,-12.3,24,1019.9,24,18.8,23,16.1,24,6.6,24,11.3,18,4.4,*,0,*,0,G,NA,0,0,0,0,0,0,0.2,0.7,35.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-17,2019,12,17,351,-0.3,24,-7.2,24,1021,13,15.3,24,8.9,24,3.4,24,6.2,NA,3.3,NA,-2.8,NA,1.27,G,NA,1,1,0,0,0,NA,0.4,0.6,59.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-18,2019,12,18,352,1.1,24,-3.6,24,1006.1,20,4.9,24,12.2,24,5.5,24,7.2,10.3,3.3,NA,-2.8,NA,15.24,G,NA,1,1,0,0,0,NA,0.5,0.7,70.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-19,2019,12,19,353,-5.3,24,-17.6,24,1015.7,24,14.8,24,16.1,24,9.4,24,13.4,18.5,3.3,NA,-9.4,NA,0,G,NA,0,0,0,0,0,0,0.2,0.4,37.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-20,2019,12,20,354,-4.9,24,-15.9,24,1028.2,24,27.2,24,16.1,24,6.6,24,9.3,12.9,0.6,NA,-9.4,NA,0,G,NA,0,0,0,0,0,0,0.2,0.4,41.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-21,2019,12,21,355,-2.5,24,-9.9,24,1035.9,22,34.9,24,16.1,24,2.8,24,6.2,NA,1.7,NA,-8.3,NA,0,G,NA,0,0,0,0,0,0,0.3,0.5,56.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-22,2019,12,22,356,2.3,24,-4.1,24,1025.9,24,25.4,24,16.1,24,3.8,24,6.2,NA,7.2,NA,-5.6,NA,0,G,NA,0,0,0,0,0,0,0.5,0.7,62.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-23,2019,12,23,357,6.4,24,-1.7,24,1016.6,24,15.6,24,16.1,24,4.7,24,8.2,NA,13.9,NA,-1.1,NA,0,G,NA,0,0,0,0,0,0,0.5,1,56.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-24,2019,12,24,358,7.5,24,-4.2,24,1015,24,14,24,16.1,24,5,24,8.2,11.8,13.9,NA,1.7,NA,0,G,NA,0,0,0,0,0,0,0.4,1,43.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-25,2019,12,25,359,2.6,24,-6.8,24,1022.8,24,21.9,24,16.1,24,2.9,24,4.1,NA,10,NA,0,NA,0,G,NA,0,0,0,0,0,0,0.4,0.7,50,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-26,2019,12,26,360,2.6,24,-2.6,24,1026.3,22,25.6,24,16.1,24,2.9,24,8.8,NA,5.6,NA,0,NA,0,G,NA,0,0,0,0,0,0,0.5,0.7,68.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-27,2019,12,27,361,4.9,24,-0.1,24,1025.3,21,24.5,24,16.1,24,4,24,8.8,11.8,11.1,NA,1.1,NA,0.25,G,NA,1,0,0,0,0,NA,0.6,0.9,70.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-28,2019,12,28,362,9.1,24,1.1,24,1018.5,24,17.5,24,16.1,24,5,24,6.7,NA,11.1,NA,2.2,NA,0,I,NA,0,0,0,0,0,0,0.7,1.2,57.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-29,2019,12,29,363,4.2,24,-4.2,24,1021.9,24,21,24,16.1,24,4.1,24,6.2,9.3,10.6,NA,2.2,NA,0,G,NA,0,0,0,0,0,0,0.4,0.8,54.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-30,2019,12,30,364,3.6,24,0.3,24,1018.5,17,17.1,24,8.7,24,7.2,24,13.9,17.5,6.7,NA,2.2,NA,13.46,G,NA,1,1,0,0,0,NA,0.6,0.8,79,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2019-12-31,2019,12,31,365,4.6,24,2.2,24,1004.8,16,5,24,7.7,24,7.5,24,12.9,16,7,*,2.8,*,27.18,G,NA,1,1,0,1,0,NA,0.7,0.8,84.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-01,2020,1,1,1,4.1,24,-2.9,24,1001.8,24,0.7,24,15.9,24,6.2,24,9.3,15.4,6.7,NA,2.2,NA,1.02,G,NA,0,0,0,0,0,0,0.5,0.8,60.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-02,2020,1,2,2,4.2,24,-5.4,24,1010.2,24,9.2,24,16.1,24,6,24,8.8,12.4,9.4,NA,1.1,NA,0,G,NA,0,0,0,0,0,0,0.4,0.8,49.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-03,2020,1,3,3,8.2,24,-0.3,24,1008.4,24,7.5,24,16.1,24,4,24,7.2,10.8,11.1,NA,1.1,NA,0,G,NA,0,0,0,0,0,0,0.6,1.1,55,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-04,2020,1,4,4,8.1,24,3.4,24,1006.3,21,5.1,24,11.3,24,2.1,24,4.1,NA,11.1,NA,6.7,NA,0,G,NA,1,0,0,0,0,NA,0.8,1.1,72.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-05,2020,1,5,5,3.9,24,-2.1,24,1002.3,22,0.6,24,11.7,24,7.3,24,11.8,18,13.9,NA,1.7,NA,6.1,G,NA,1,1,0,0,0,NA,0.5,0.8,64.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-06,2020,1,6,6,0.4,24,-7.3,24,1012.7,22,11.7,24,15.8,24,2.9,24,7.7,NA,5,NA,-2.8,NA,2.79,G,NA,1,0,0,0,NA,NA,0.4,0.6,56.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-07,2020,1,7,7,3.2,24,-6.2,24,1015.5,24,14.6,24,16.1,24,4.4,24,7.7,13.4,5.6,NA,-2.8,NA,0,G,NA,0,0,0,0,0,0,0.4,0.8,50.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-08,2020,1,8,8,3.4,24,-3.7,24,1010,24,9,24,15.6,24,4.8,24,11.8,18,7.2,NA,0.6,NA,0.51,G,NA,1,1,0,0,0,NA,0.5,0.8,59.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-09,2020,1,9,9,-1.6,24,-15.8,24,1030.2,24,29.3,24,16.1,24,7.7,24,10.8,17.5,7.2,NA,-5.6,NA,0,A,NA,0,0,0,0,0,0,0.2,0.5,33,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-10,2020,1,10,10,3.2,24,-5.8,24,1035.2,23,34.2,24,16.1,24,5.5,24,11.3,16,11.1,NA,-5.6,NA,0,G,NA,0,0,0,0,0,0,0.4,0.8,51.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2020-01-11,2020,1,11,11,13.9,24,7.7,24,1024.2,24,23.3,24,16.1,24,7.5,24,15.4,20.6,20.6,*,9.4,*,0,G,NA,0,0,0,0,0,0,1,1.6,66.2,3.3
